session_id	age	acq_time	0_back_false_positive	0_back_false_negative	0_back_true_positive	0_back_true_negative	2_back_false_positive	2_back_false_negative	2_back_true_positive	2_back_true_negative	all_back_true_positive	all_back_true_negative	all_back_false_positive	all_back_false_negative	0_back_all_correct	0_back_all_incorrect	2_back_all_correct	2_back_all_incorrect	all_back_all_correct	all_back_all_incorrect	0_back_hit_rate	0_back_false_alarm_rate	2_back_hit_rate	2_back_false_alarm_rate	all_back_hit_rate	all_back_false_alarm_rate	0_back_dprime	2_back_dprime	all_back_dprime
ses-1	14.32	1800-01-15T13:00:00	0.0	0.0	15.0	45.0	1.0	1.0	14.0	44.0	29.0	89.0	1.0	1.0	60.0	0.0	58.0	2.0	118.0	2.0	1.0	0.0	0.9333333333333332	0.0222222222222222	0.9666666666666668	0.0111111111111111	4.120462587126895	3.51096071823941	4.120462587126895
ses-2	16.4	1802-02-16T14:00:00	0.0	0.0	15.0	45.0	1.0	3.0	12.0	44.0	27.0	89.0	1.0	3.0	60.0	0.0	56.0	4.0	116.0	4.0	1.0	0.0	0.8	0.0222222222222222	0.9	0.0111111111111111	4.120462587126895	2.851496005768299	3.568099516855581
ses-3	17.98	1803-09-12T10:00:00	0.0	0.0	15.0	45.0	2.0	6.0	9.0	43.0	24.0	88.0	2.0	6.0	60.0	0.0	52.0	8.0	112.0	8.0	1.0	0.0	0.6	0.044444444444444446	0.8	0.022222222222222223	4.120462587126895	1.9546352699880587	2.851496005768299
